ordinal,hp,torque,weightLbs,weightKg,displacement,engine,drivetrain,gears,aspiration,frontWeightPct,pi,speedRating,brakingRating,handlingRating,accelRating,price,division,topSpeedMph,quarterMile,zeroToSixty,zeroToHundred,braking60,braking100,lateralG60,lateralG120,imageUrl,wikiUrl,synopsis
1328,1183,1105,4044,1834,8,"W16",AWD,7,t4,45,862,10,4.5,4.4,9.3,416000,"Modern Hypercars",267.6,9.133,2.4,5.02,97.8,243.8,1.28,1.33,"/car-images/1328.png","https://forza.fandom.com/wiki/Bugatti_Veyron_Super_Sport","The Veyron Super Sport is a high-performance variant of the Veyron 16.4 that was introduced in 2010. With a remarkable top speed of , it was the world's fastest production car until 2017 after being beaten by the Koenigsegg Agera RS with . Its record was celebrated with the World Record Edition paint using a black carbon fiber body with orange accents and wheels. This record was later broken again by a pre-production Bugatti Chiron, which reached a top speed of 304.5 mph on August 2019. The enti"
1329,300,380,3545,1608,3.8,"V6",RWD,4,t,55,421,3.1,1.9,2.1,3.2,83000,"Sport Touring Classics",158.3,13.483,4.687,12.867,163.8,409.1,0.83,0.82,"/car-images/1329.png","https://forza.fandom.com/wiki/Buick_Regal_GNX","The GNX - short for Grand National Experimental - is a limited-production model based on the G-body Buick Regal that was introduced for the final model year of its platform. The GNX is powered by a 3.8 litre turbocharged V6 engine, an ununsual engine choice for muscle cars, which produces  and  of torque, and redlines at 6000 rpm. Its engine is mated to an upgraded four-speed automatic transmission and tops out at ."
1330,360,380,3550,1610,5.7,"V8",RWD,4,na,57,353,1.9,1,1.1,2.9,75000,"Vintage Muscle",0,0,0,0,0,0,0,0,"/car-images/1330.png","https://forza.fandom.com/wiki/Chevrolet_Camaro_Z28_(1970)","The 1970 Chevrolet Camaro Z28 is a model of the second generation Chevrolet Camaro that was produced from 1970 until 1981. It replaces the 1969 Camaro Z28, and received frequent model year changes throughout its production run. The 1979 Chevrolet Camaro Z28 is a facelift variant of this model that also appears in Forza. The 1970 Z28 debuted with a new body and a small block powerplant developed from earlier Z28 models. The engine is a 5.7L (5,735 cc) 'LT-1' V8 with  and  of torque. The engine us"
1331,425,490,3670,1665,7,"V8",RWD,4,na,54,373,3.5,1,1.2,3.1,80000,"Street Drag Racers",0,0,0,0,0,0,0,0,"/car-images/1331.png","https://forza.fandom.com/wiki/Plymouth_GTX_426_HEMI","As a large-displacement muscle car produced by Plymouth, it is one of the highest trim levels available in the muscle car segment, available as a trim option on the Satellite-Road Runner platform, combining both the luxury features of the Satellite with the performance options of the Road Runner. The 1971 model year received a complete makeover, ditching the previous boxy design in favour of a new design incorporated a coke-bottle style, which made the car more aerodynamic and streamlined, as we"
1335,690,448,1830,830,2.6,"4-Rotor Rotary",RWD,5,na,45,954,7.2,9.9,10,7.7,366000,"GTP/C",215.5,9.433,2.8,6.1,78.5,187.8,1.68,2.36,"/car-images/1335.png","https://forza.fandom.com/wiki/Mazda_55_Mazda_787B","The 787B is a Group C sports prototype race car built by Mazda for use in the World Sportscar Championship, All Japan Sports Prototype Championship, and the 24 Hours of Le Mans from 1990 to 1991. The Mazda 787B is unique in that its victory at the 1991 24 Hours of Le Mans remains the only victory by a Japanese marque until 2018 with Toyota's TS050 Hybrid and the only victory by a car without a reciprocating engine design. The Mazda 787B uses Mazda's 2.6 L (2,616 cc) 4-rotor engine, codenamed R26"
1337,345,430,3306,1500,6.6,"V8",RWD,4,na,58,345,1.9,1.1,1.2,2.7,79000,"Vintage Muscle",143.3,14.2,5.2,14,128.7,331.3,0.98,0.93,"/car-images/1337.png","https://forza.fandom.com/wiki/Pontiac_Firebird_Trans_Am_(1969)",""
1348,197,203,3113,1412,1.6,"I4",FWD,6,t,64,302,2.2,1.5,1.6,1.9,23000,"Modern Hot Hatch",146.1,15.217,7.7,20.8,121.4,324.7,1.03,0.94,"/car-images/1348.png","https://forza.fandom.com/wiki/Peugeot_308_GTI","The Peugeot 308 GTI is based on the first generation, pre-facelift Peugeot 308. It gets a rear spoiler, a black diffuser, twin-chrome exhaust pipes and 'GTI' badges on the sides and the rear. It was replaced by the second generation Peugeot 308 GTI by Peugeot Sport in 2015."
1350,335,332,3296,1495,3,"I6",RWD,6,tt,52,527,4.4,2.6,2.6,3.5,88000,"Modern Sport Coupe",177.5,13,4.5,10.9,110.6,279.5,1.13,1.09,"/car-images/1350.png","https://forza.fandom.com/wiki/BMW_1_Series_M_Coupe","The M Coupe was developed by BMW's performance branch M GmbH to extend its lineup to the compact car segment. Using the chassis from the first generation BMW 1 Series and the twin-turbo inline-six from the BMW Z4 sDrive35is with , the M Coupe combined the agility of a compact car with the power usually reserved for larger cars. The M Coupe was produced from 2011 to 2012, and was followed up by the BMW M2 Coupé for the 2016 model year."
1352,425,490,3420,1551,7,"V8",RWD,4,na,58,398,3.2,1.3,1.4,3.1,88000,"Street Drag Racers",160.9,13.4,5.3,12.781,135.2,0,1.01,0.94,"/car-images/1352.png","https://forza.fandom.com/wiki/Dodge_Coronet_Super_Bee","The 1970 Dodge Coronet Super Bee was the last and most aggressive version of Dodge’s budget B‑body muscle car, defined by its one‑year‑only twin‑loop grille and big‑block power. It offered the 383 Magnum as standard, with the 440 Six Pack and 426 HEMI as its top performance options, staying true to the Super Bee formula of raw torque and minimal frills. The Coronet‑based Super Bee ended after 1971, and the original model has no direct successor, despite later nameplate revivals on modern Charger"
1355,271,312,2562,1162,4.7,"V8",RWD,4,na,56,338,2.3,1.1,1.2,2.9,75000,"Vintage Muscle",146.7,14.317,7.5,21.5,125,0,0.99,0.91,"/car-images/1355.png","https://forza.fandom.com/wiki/Ford_Mustang_GT_Coupe","The 1965 Ford Mustang is part of the 'first generation' series, produced in America between 1964 to 1973. The GT featured a V8 engine, grille-mounted fog lamps, rocker panel stripes, and disc brakes.The instrument gauge panel was also upgraded and featured a five dial layout.  1969 was the last year for the GT model."
1367,394,368,3900,1769,5,"V8",RWD,6,na,53,495,5.3,2.2,2.1,3.5,89000,"Sport Touring Classics",189,13.3,4.8,11.318,112.1,287.5,1.07,1.04,"/car-images/1367.png","https://forza.fandom.com/wiki/BMW_M5_(2003)","The 2003 M5, codenamed E39, is the third generation model of the BMW M5 and replaces the 1995 M5. Unlike its predecessors, the E39 was no longer handbuilt but was assembled alongside regular 5 Series models. It was also BMW M's first production car with a V8 engine. The 2003 model was the final year of the E39 M5, which was replaced in 2004 by the E60 M5."
1368,282,251,3230,1465,3.5,"I6",RWD,5,na,52,366,2.6,1.7,1.8,2.8,74000,"Sport Touring Classics",158.7,13.883,5.8,14.5,147.3,369,0.86,0.87,"/car-images/1368.png","https://forza.fandom.com/wiki/BMW_M5_(1988)","The 1988 M5 is the first generation of the BMW M5, a series of mid-size sport sedans tuned and produced by BMW M. Using a race-bred six-cylinder engine from the BMW M1 and the versatility of the BMW 5 Series platform, the 1988 M5 combined sports car performance with the utility of everyday cars. Also known as the E28, the 1988 M5 was hand-built by BMW M from 1984 to 1988. It was replaced by the E34 in Europe within its last model year."
1369,678,575,2858,1296,7.3,"V12",RWD,6,na,47,821,6.2,5.3,5.4,6.7,366000,"Modern Hypercars",206.5,10.3,3.28,6.4,96.8,236.9,1.32,1.52,"/car-images/1369.png","https://forza.fandom.com/wiki/Pagani_Zonda_Cinque_Roadster","The Zonda Cinque is the road-going version of the Zonda R. Five units of each the coupé and roadster variants were built, hence the name 'Cinque', which is Italian for five. Differences from other road-going Zondas include a six-speed sequential transmission with sub-100 millisecond shift times, a revised form of carbon fiber called 'carbo-titanium' that incorporates titanium for increased strength and rigidity, and a suspension made of magnesium and titanium components. External differences inc"
1370,311,302,3517,1595,2.2,"I5",AWD,6,t,58,458,3.6,2.2,2.2,2.9,89000,"Sport Touring Classics",165.2,13.217,4.8,13.1,136,0,0.87,0.88,"/car-images/1370.png","https://forza.fandom.com/wiki/Audi_RS_2_Avant","The RS 2 Avant was designed and manufactured in cooperation with Porsche. It was introduced as Audi's first high-performance station wagon and as the first RS (Rennsport, German for racing sport) model, which would be later succeeded by other top-ranging performance cars. Using the platform of the mid-sized Audi 80 Avant wagon, it has a longitudinally mounted front engine and a front axle load of 58% from . It is equipped with a high number of Porsche designed parts including various suspension "
1380,74,89,2015,914,1.7,"I4",FWD,5,na,63,222,1,1,1.2,1,11000,"Hot Hatch Icons",105.2,18.1,11.6,47.983,121.3,330.5,0.99,0.9,"/car-images/1380.png","https://forza.fandom.com/wiki/Volkswagen_Scirocco_S","The 1981 Scirocco was a liftback variant of the Volkswagen Rabbit for the North American market. The special edition S model debuted in 1980 and came with a sports appearance package along with a five-speed transmission as standard. It was replaced in 1982 by the second generation Volkswagen Scirocco."
1381,237,224,3153,1430,2,"I4",AWD,5,t,58,341,2.2,1.4,1.5,2.2,51000,"Early Sport Compact",147.2,14.417,6.5,18.2,114.6,0,1,0.97,"/car-images/1381.png","https://forza.fandom.com/wiki/Mitsubishi_Galant_VR-4","The Galant VR-4 was developed by Mitsubishi's Ralliart in-house tuner for the Group A series of the World Rally Championship (WRC). It was equipped with a full-time all-wheel drive system using a viscous coupler, hence the VR-4 name that stood for Viscous Realtime 4WD. Other technical highlights included a four-wheel steering and a two liter DOHC turbo engine codenamed 4G63. After ending production in 1992, its all-wheel drive system and engine were carried over to the first generation Mitsubish"
1382,217,199,2990,1356,2,"F4",AWD,5,t,57,323,2.2,1.4,1.6,1.9,48000,"Early Sport Compact",146.1,14.9,6.7,20,112.6,0,1.02,0.98,"/car-images/1382.png","https://forza.fandom.com/wiki/SUBARU_LEGACY_RS","The Legacy RS is the performance model of the first generation Subaru Legacy that was offered from 1989 to 1993. Designed as a Group A rally car, it has a permanent all-wheel drive system powered by the EJ20G, a turbocharged flat-four engine with . It competed in the World Rally Championship from 1990 to 1993 with moderate success. Similar to Mitsubishi with the Galant VR-4, the Legacy RS was replaced by a smaller chassis car, the Subaru Impreza, for subsequent seasons."
1383,172,173,2800,1270,2.8,"V6",FWD,5,na,65,302,1.9,1.5,1.7,2,34000,"Hot Hatch Icons",142.1,15.383,7.1,20.5,126.8,337.6,1.03,0.98,"/car-images/1383.png","https://forza.fandom.com/wiki/Volkswagen_GTI_VR6_Mk3","The GTI VR6 Mk3 is a model of the Mk3 Golf offered from 1995 to 1999 as the North American equivalent to the Golf VR6 from the international market. Different to the smaller puristic Mk2 GTI, the GTI VR6 was geared towards refinement and speed in order to move the Golf brand upmarket. Similar to the Volkswagen Corrado coupé, it is powered by a 2.8 liter VR6 engine with  that offers superior performance and greater smoothness over the Mk2 GTI at the cost of more weight. The overall package is rou"
1385,335,332,3296,1495,3,"I6",RWD,6,tt,52,527,4.4,2.6,2.6,3.5,88000,"Modern Sport Coupe",177.5,13,4.5,10.9,110.6,279.5,1.13,1.09,"/car-images/1385.png","https://forza.fandom.com/wiki/BMW_1_Series_M_Coupe","The M Coupe was developed by BMW's performance branch M GmbH to extend its lineup to the compact car segment. Using the chassis from the first generation BMW 1 Series and the twin-turbo inline-six from the BMW Z4 sDrive35is with , the M Coupe combined the agility of a compact car with the power usually reserved for larger cars. The M Coupe was produced from 2011 to 2012, and was followed up by the BMW M2 Coupé for the 2016 model year."
1386,254,247,1930,875,3,"I6",RWD,5,na,52,518,4.6,2.3,2.7,3.5,148000,"Vintage Le Mans Sportscars",180.7,13.483,4.2,11.2,0,0,1.15,1.07,"/car-images/1386.png","https://forza.fandom.com/wiki/Aston_Martin_DBR1","With a change in sportscar racing rules for 1956 meaning that entrants were no longer required to use road-going cars, Aston Martin decided it was time to move away from the DB3S and instead create a sportscar from scratch, thus the DBR1 was born. Designed by Ted Cutting, the car was an evolution of the DB3S, with the holes behind the front wheel wells now being replaced by vents on the side of the car and the car overall being given a lower profile. Initially using a 2.5L I6 to comply with the "
1387,240,221,3230,1465,2.3,"I5",FWD,5,t,60,332,2.9,1.6,1.8,2.3,55000,"Sport Touring Classics",149,15.033,7.2,18.7,118.5,311.6,1.03,1,"/car-images/1387.png","https://forza.fandom.com/wiki/Volvo_850_R","The 850 R was introduced in 1996 to satisfy the unexpectedly high demand of the limited-production T-5R. Available in both sedan and wagon body styles, the 850 R came with a body kit and seven-spoke 17 inch wheels to emphasize its performance. It is powered by a transversely mounted 2.3 liter turbocharged inline-five driving the front wheels. It was replaced by the S70 R in 1997, which in turn was replaced by the S60 R in 2004."
1388,552,501,4123,1870,4.4,"V8",RWD,7,tt,52,626,6.2,2.8,2.8,4.7,114000,"Modern Sport Touring",202.7,11.9,3.7,8.1,112.8,309.6,1.13,1.12,"/car-images/1388.png","https://forza.fandom.com/wiki/BMW_M5_(2012)","The 2012 M5, codenamed F10, is the fifth generation model of the BMW M5 sports sedan. It was introduced for the 2012 model year to replace the E60 M5. In 2018, it was succeeded by the F90 M5."
1392,571,398,2202,999,5.2,"V10",AWD,6,na,43,819,6.5,4.6,4.6,7.2,358000,"Modern Sport GT",207.8,9.7,2.5,5.2,98.8,247.7,1.28,1.37,"/car-images/1392.png","https://forza.fandom.com/wiki/Lamborghini_Sesto_Elemento","The Sesto Elemento is a limited production, non-road legal supercar by Lamborghini that debuted at the 2010 Paris Motor Show. The Sesto Elemento's name means 'Sixth Element' in English and is a reference to the atomic number of carbon, the sixth element in the Periodic Table, in recognition of the car's extensive use of carbon fiber. As one of the most exclusive Lamborghini models ever, only 20 units were produced. The Lamborghini Sesto Elemento, with a price of US$2.2 million, also became the m"
1395,145,140,2620,1188,1.6,"I4",RWD,5,sc,43,296,1.9,1.5,1.7,1.9,38000,"Early Sport Compact",0,0,0,0,0,0,0,0,"/car-images/1395.png","https://forza.fandom.com/wiki/Toyota_MR2_SC","Codenamed AW11, the Toyota MR2 SC is a supercharged model of the first generation Toyota MR2 that was produced from 1984 to 1989. It was the first mid-engine production car by a Japanese carmaker. The MR2 was intended to capitalize on the increasing demand for fuel-efficient cars since the fuel crisis in 1973. Similar to the Pontiac Fiero GT, it attempted to create the 'sporty commuter' niche by providing both fuel efficiency from a low-capacity twin-cam engine and a high fun factor provided by "
1396,437,405,4068,1845,6.2,"V8",RWD,6,na,53,503,4.7,2.4,2.5,3.3,85000,"Modern Sport Touring",176.5,12.667,4.8,11.2,108.7,280.1,1.1,1.07,"/car-images/1396.png","https://forza.fandom.com/wiki/HSV_GTS","The car is powered by GM's 6.2-litre LS3 V8 engine, with a maximum power output of 442 PS (325 kW). Buyers have the option of a six-speed manual transmission or six-speed automatic transmission; the manual is capable of reaching 0–"
1403,525,406,1819,825,2,"I4",RWD,6,t,45,939,5.1,9.8,9.9,7.3,330000,"Forza P2",186.6,10.167,3.1,5.7,75.8,180.1,1.63,2.27,"/car-images/1403.png","https://forza.fandom.com/wiki/Mazda_16_Mazda_Racing_B09/86",""
1418,372,403,4239,1923,5.6,"V12",RWD,6,na,51,435,5,2.2,2.3,2.8,84000,"Sport GT Icons",182.3,14.4,5.9,14.3,116.1,0,1.09,1.06,"/car-images/1418.png","https://forza.fandom.com/wiki/BMW_850CSi","The 1995 BMW 850CSi is the highest trim of the E31 codenamed first generation BMW 8 Series, a grand tourer introduced in 1989 to complement the 6 Series, which competed in a lower price segment. The E31 8 Series reintroduced pop-up headlights to the BMW line-up, a feature only shared with the BMW M1. The 850CSi acted as BMW's most powerful production car at the time whilst maintaining a level of luxury matched only by the 7 series, allowing it to become one of the most sought after grand tourers"
